epoch,train_mse,val_mse
0,0.0017785791623518216,0.0007739445427432656
1,0.0013338763658086667,0.0006407697801478207
2,0.001208292717045104,0.0005610782536678016
3,0.001189659067205395,0.000493607425596565
4,0.0010434090331222655,0.00042322068475186825
5,0.0009514798910930511,0.0003844688180834055
6,0.0008753638923937817,0.00036152967368252575
7,0.0008157824546220514,0.0003198659105692059
8,0.0008192736888843312,0.00037816594704054296
9,0.0007471394190495765,0.0003482859756331891
10,0.0006775107020210406,0.00029299542075023055
11,0.0006407259457369542,0.000365273910574615
12,0.0006480193731948492,0.00027687629335559905
13,0.0006102942169053238,0.00039560053846798837
14,0.0006048175292326723,0.0002825042465701699
15,0.0005232944480397877,0.00025069701950997114
16,0.0004983372455845474,0.00024363349075429142
17,0.00046760118399375914,0.00024038966512307525
18,0.00043598412621240304,0.0002535557432565838
19,0.0004196504301540295,0.0002533081278670579
20,0.0004061419453204575,0.0002411187015241012
21,0.00037558495885739966,0.00027095808763988316
22,0.0003624419386377903,0.00023956253426149487
23,0.00035321029133262563,0.00023894148762337863
24,0.00034841102630404447,0.00023252896789927036
25,0.00032618968894153284,0.0002120536082657054
26,0.00031374666569819156,0.00022300238197203726
27,0.00030199200958762687,0.00022417742002289742
28,0.0002842958475176366,0.00021145398204680532
29,0.0002714952691652191,0.00021761204698123038
30,0.00025850389721637367,0.00022903515491634607
31,0.00025579085801534046,0.0002116333052981645
32,0.0002420338367099046,0.00019724298908840865
33,0.00025051045425546664,0.00022041732154320925
34,0.00024120245978809652,0.00022549340792465955
35,0.00023420693698291735,0.0001989771844819188
36,0.00022542070184028017,0.0002026744477916509
37,0.00020639691623121811,0.00020428412244655192
38,0.00020486346248718392,0.0001937638589879498
39,0.0002015220752919386,0.00023693077673669904
40,0.00021211425269871984,0.0001895094901556149
41,0.00020246689705850763,0.00021372156334109604
42,0.00020704781895296441,0.00019254398648627102
43,0.00022470472012409354,0.00022255827207118273
44,0.00021524910186632984,0.00018077564891427755
45,0.00020506049757521532,0.00048374745529145
46,0.000597303934800611,0.00020237111311871558
47,0.0002780652352225001,0.00022790399088989943
48,0.00022203083251413233,0.00018675524916034192
49,0.0001843604337678968,0.00018308359722141176
