epoch,train_mse,val_mse
0,0.001171031187238571,0.004314603749662638
1,0.0005800329724609453,0.004188740160316229
2,0.0004944339910122965,0.004084648098796606
3,0.0004297571930302573,0.003988799639046192
4,0.0003774797400443016,0.003918306436389685
5,0.00033693621454793695,0.00382446451112628
6,0.00029484218040514473,0.0037663793191313744
7,0.00026610535392787175,0.0037407034542411566
8,0.00023923470715609646,0.003714577294886112
9,0.00021998469985971627,0.0037145824171602726
10,0.00020778730322490446,0.0037078375462442636
11,0.00019779705066217242,0.0037171158473938704
12,0.00019125142976658287,0.0037264099810272455
13,0.00018561905069093752,0.0037223289255052805
14,0.00017876196475949006,0.0037234618794173002
15,0.0001727909033693972,0.003728346899151802
16,0.00016736369772323606,0.0037282367702573538
17,0.00016367611949265535,0.0037351457867771387
18,0.00015951511548857006,0.0037440601736307144
19,0.00015494697566152484,0.0037362095899879932
20,0.00014964579687719897,0.003735165111720562
21,0.00014740992394633525,0.0037336794193834066
22,0.0001442784760001814,0.0037349057383835316
23,0.00013859409461604497,0.003732931800186634
24,0.00013378691827321227,0.00375008350238204
25,0.00013083119977506743,0.0037359774578362703
26,0.00012878613857278002,0.0037258174270391464
27,0.00012812044042220805,0.003735045902431011
28,0.00012146168955950998,0.003726761322468519
29,0.0001189464110211702,0.0037484788335859776
30,0.0001145494017172106,0.0037445828784257174
31,0.00011298885562739867,0.003734913654625416
32,0.00010865456014081636,0.0037470159586519003
33,0.00010668439322866366,0.003733373014256358
34,0.00010642999041010626,0.0037323355209082365
35,0.00010238139839202631,0.0037228718865662813
36,0.0001018140871695193,0.0037336854729801416
37,0.0001015648275435004,0.0037174152676016092
38,9.797772535031462e-05,0.003740066196769476
39,9.58536966209067e-05,0.003735051956027746
40,9.414259238837985e-05,0.00373541540466249
41,9.230158892543321e-05,0.0037387169431895018
42,9.28338491316286e-05,0.003732657292857766
43,8.950379989463337e-05,0.003728594398126006
44,8.78145988930815e-05,0.003749238094314933
45,8.720729342063091e-05,0.0037490027025341988
46,8.528303715138463e-05,0.003779485821723938
47,8.4828996088098e-05,0.0037651495076715946
48,8.50665865073097e-05,0.0037733237259089947
49,8.125378995568358e-05,0.0037360789719969034
