epoch,train_mse,val_mse
0,0.003944737278497549,0.0033599797170609236
1,0.0033101250129354905,0.0031662592664361
2,0.0030186452423833065,0.0029130522161722183
3,0.002804345708935842,0.0028778656851500273
4,0.0026118172720059384,0.0028109096456319094
5,0.002458810520484341,0.002776416949927807
6,0.0023604494721827206,0.002666591899469495
7,0.0022159520504217533,0.002568504074588418
8,0.002167169631603861,0.0024433115031570196
9,0.002047082880172176,0.0024622571654617786
10,0.001906820760894811,0.002384957391768694
11,0.0018494769403153695,0.0023602528963238
12,0.0017823273598476022,0.002441029530018568
13,0.0017442669066768445,0.0023591783829033375
14,0.0016474296390384313,0.0023834314197301865
15,0.0016207372985368015,0.002457887399941683
16,0.0015680810907038815,0.002297122497111559
17,0.0015676246276583338,0.002354003256186843
18,0.0015164638023067755,0.002259291475638747
19,0.0014741817044598036,0.0023690732195973396
20,0.0014210115654439833,0.002334671327844262
21,0.0013721463152161632,0.0023884091060608625
22,0.0013261019683072771,0.0022769945207983255
23,0.0012930071155052081,0.002187841571867466
24,0.001224902912938097,0.0022100384812802076
25,0.0012749594437782882,0.0024085005279630423
26,0.0012629922015638259,0.002213944448158145
27,0.0011678756330139384,0.0022315070964396
28,0.0011818090741919566,0.002321857726201415
29,0.0011782466789867852,0.002206288743764162
30,0.0010985948448832773,0.002183187985792756
31,0.0010930959647712222,0.00215935125015676
32,0.0010372875227314252,0.0021154223941266537
33,0.0010423336479122003,0.0021916558034718037
34,0.0010397621804035314,0.0022061062045395374
35,0.000993001988524052,0.0022599902004003525
36,0.0009761686631493637,0.0023660114966332912
37,0.0009650538974159137,0.0022828616201877594
38,0.0009235496781613739,0.002213861560449004
39,0.0008904442375289184,0.002256369683891535
40,0.0008715688037212755,0.0022198271472007036
41,0.0008526167454919396,0.002222455572336912
42,0.0008456439393396932,0.0021697571501135826
43,0.0008460808243339149,0.002282370114699006
44,0.0008019550052685205,0.00226434413343668
45,0.000798982429007053,0.002315281191840768
46,0.0007695594938952842,0.002475322224199772
47,0.0007844632978123597,0.0022775642573833466
48,0.0007194517412677132,0.0023034142795950174
49,0.0007096947314881826,0.0022745404858142138
