epoch,train_mse,val_mse
0,0.0029742774052504937,0.0026821382343769073
1,0.0024682319819238846,0.002487432910129428
2,0.0021984172139048537,0.002340241800993681
3,0.0020156130314875477,0.002274259692057967
4,0.001894910086222175,0.002224969444796443
5,0.001744377954942731,0.0022249468602240086
6,0.0016219122123362943,0.002098643220961094
7,0.0015692301328628041,0.0021924194879829884
8,0.0014489401927794856,0.0021176044829189777
9,0.0013784226525192776,0.0019904125947505236
10,0.0013440643385326005,0.002007977804169059
11,0.0012978490896943106,0.0019916032906621695
12,0.0012698366468691308,0.0019900589250028133
13,0.0012134950651987151,0.0019693186040967703
14,0.0011471060568747698,0.001973299076780677
15,0.0011120041719708672,0.001951984129846096
16,0.0010529338112025036,0.00199349713511765
17,0.0010427811862230199,0.0019374829716980457
18,0.0009984146558765685,0.0018737406935542822
19,0.0009770792385097593,0.001913099316880107
20,0.0009225587594340576,0.0018630706472322345
21,0.0009178880593580012,0.001856404822319746
22,0.0008938136608934576,0.0019470095867291093
23,0.0008502651406793714,0.001958331558853388
24,0.0008391800061951432,0.0018455032259225845
25,0.0008279493114336535,0.0018315991619601846
26,0.0007919843965678213,0.0018953870749101043
27,0.0007701500028855188,0.0018458516569808125
28,0.0007502045892065128,0.0018625011434778571
29,0.000728107348233765,0.0018418057588860393
30,0.0007169057686911875,0.001840098761022091
31,0.0006904394671753677,0.0018472810043022037
32,0.0006762843931146958,0.0018226897809654474
33,0.0006479946912251129,0.001746537396684289
34,0.0006434934154600816,0.0018452423391863704
35,0.0006338375574357443,0.0018079022411257029
36,0.0006014920884057494,0.0018426793394610286
37,0.0005880414013834367,0.0017860722728073597
38,0.0005828204541656938,0.0018222876824438572
39,0.0006009854723347614,0.0017612808151170611
40,0.0005730623346924245,0.0018181955674663186
41,0.0005703541649816781,0.0018357580993324518
42,0.0005573949011981629,0.0018296368652954698
43,0.000528873352500934,0.0017935867654159665
44,0.0005265317240232632,0.0017858627252280712
45,0.0005172398214990212,0.0017538047395646572
46,0.0004976344519926225,0.0017160744173452258
47,0.0004871780425753019,0.0018549623200669885
48,0.00047219290061785495,0.0017757891910150647
49,0.00046308009231048027,0.0017790471902117133
